class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,x34,y34,z34,v34,x35,y35,z35,v35,x36,y36,z36,v36,x37,y37,z37,v37,x38,y38,z38,v38,x39,y39,z39,v39,x40,y40,z40,v40,x41,y41,z41,v41,x42,y42,z42,v42
fist,0.3290277421474457,0.7297751903533936,-4.536957760592486e-07,0.0,0.2631518244743347,0.7602323889732361,0.011023919098079205,0.0,0.21694524586200714,0.7585872411727905,0.014376786537468433,0.0,0.18612201511859894,0.7244647741317749,0.008308936841785908,0.0,0.17905308306217194,0.6747738718986511,0.003141204360872507,0.0,0.21400603652000427,0.6538659930229187,0.04354719817638397,0.0,0.17697329819202423,0.6410673260688782,0.026066400110721588,0.0,0.19538143277168274,0.6866225600242615,0.012084441259503365,0.0,0.2190713882446289,0.6976501941680908,0.006024669390171766,0.0,0.2233496457338333,0.6230732798576355,0.03010895475745201,0.0,0.1794036328792572,0.5989798307418823,0.008515914902091026,0.0,0.2070229947566986,0.6565657258033752,-0.0018782662227749825,0.0,0.23325268924236298,0.6595059633255005,-0.0009352074703201652,0.0,0.23717328906059265,0.5821672081947327,0.01283655408769846,0.0,0.18831276893615723,0.5659227967262268,-0.007178351748734713,0.0,0.21673572063446045,0.622694730758667,-0.0035611153580248356,0.0,0.24422559142112732,0.6216957569122314,0.0071209934540092945,0.0,0.2583160400390625,0.5359889268875122,-0.004210734739899635,0.0,0.21200671792030334,0.5319080352783203,-0.011576684191823006,0.0,0.22748257219791412,0.5787891149520874,-0.0021079196594655514,0.0,0.2519696354866028,0.5825795531272888,0.009300993755459785,0.0,0.3190445303916931,0.7219071388244629,-4.5106435209163465e-07,0.0,0.2612802982330322,0.7581186890602112,0.010232675820589066,0.0,0.21754132211208344,0.7583706974983215,0.014907022938132286,0.0,0.1881113350391388,0.7252657413482666,0.010866187512874603,0.0,0.18067914247512817,0.6758705377578735,0.007824382744729519,0.0,0.2188124805688858,0.6504834890365601,0.04445257410407066,0.0,0.18354155123233795,0.6392253637313843,0.02910054661333561,0.0,0.19909465312957764,0.6848418712615967,0.015887288376688957,0.0,0.22100591659545898,0.6975803375244141,0.010001664981245995,0.0,0.22625088691711426,0.6207348108291626,0.03260251507163048,0.0,0.18358571827411652,0.5964022874832153,0.012904266826808453,0.0,0.20818166434764862,0.6542690992355347,0.002222902374342084,0.0,0.23422864079475403,0.6598210334777832,0.0026262467727065086,0.0,0.23784364759922028,0.5812296867370605,0.016943469643592834,0.0,0.18990027904510498,0.5655831098556519,-0.0017559294356033206,0.0,0.2166082113981247,0.6233491897583008,0.0002397128992015496,0.0,0.24497990310192108,0.6243671178817749,0.009576222859323025,0.0,0.25618231296539307,0.5351220965385437,0.0015166535740718246,0.0,0.2129603773355484,0.5343193411827087,-0.005724917631596327,0.0,0.22746194899082184,0.5793139934539795,0.00180758663918823,0.0,0.25174257159233093,0.5818896293640137,0.011651387438178062,0.0
fist,0.4181705713272095,0.7182278633117676,-5.689963131771947e-07,0.0,0.35066330432891846,0.7302761077880859,0.010962153784930706,0.0,0.29973071813583374,0.7134159803390503,0.014720258302986622,0.0,0.26391804218292236,0.6962098479270935,0.00995915662497282,0.0,0.25042006373405457,0.6660969853401184,0.005909936968237162,0.0,0.30966293811798096,0.577814519405365,0.03863011300563812,0.0,0.2616959810256958,0.5665149092674255,0.027633842080831528,0.0,0.27031588554382324,0.6197136044502258,0.01640823483467102,0.0,0.2919098138809204,0.6454681158065796,0.010761965066194534,0.0,0.3159950375556946,0.5576421022415161,0.025744015350937843,0.0,0.26143068075180054,0.5548126697540283,0.012894365936517715,0.0,0.27360227704048157,0.6200025677680969,0.001911127706989646,0.0,0.297096848487854,0.6405019760131836,-0.0009707125136628747,0.0,0.32387208938598633,0.5369654893875122,0.010204166173934937,0.0,0.26377561688423157,0.5421102046966553,-0.004291045479476452,0.0,0.27661609649658203,0.6073808073997498,-0.00680320942774415,0.0,0.3019801378250122,0.6233264207839966,-0.0024349242448806763,0.0,0.33248621225357056,0.5228212475776672,-0.004743755329400301,0.0,0.27641159296035767,0.540590763092041,-0.011666124686598778,0.0,0.2850702106952667,0.5935531854629517,-0.00662576500326395,0.0,0.31073394417762756,0.60848468542099,0.0007724772440269589,0.0,0.38342735171318054,0.7018337249755859,-5.118024546391098e-07,0.0,0.33774667978286743,0.7305790185928345,0.0028096020687371492,0.0,0.3021427094936371,0.717721164226532,0.0028922914061695337,0.0,0.27378255128860474,0.6956774592399597,-0.003359100315719843,0.0,0.25740566849708557,0.6632480621337891,-0.007662303280085325,0.0,0.3131680488586426,0.5957239270210266,0.030566327273845673,0.0,0.27461645007133484,0.5792958736419678,0.01695193536579609,0.0,0.277504563331604,0.6211723685264587,0.005570638459175825,0.0,0.29721060395240784,0.6465021371841431,0.0004590173775795847,0.0,0.3177565336227417,0.5694594383239746,0.021547731012105942,0.0,0.26865527033805847,0.5634810924530029,0.004074868280440569,0.0,0.2776554226875305,0.6199491024017334,-0.006038556341081858,0.0,0.30240246653556824,0.6386772990226746,-0.006466389168053865,0.0,0.3227957487106323,0.5427379608154297,0.008817561902105808,0.0,0.26914554834365845,0.5511237382888794,-0.007493366952985525,0.0,0.28021910786628723,0.60788893699646,-0.009618941694498062,0.0,0.3066748380661011,0.6190664768218994,-0.004664105828851461,0.0,0.3291361331939697,0.5207929611206055,-0.0045053232461214066,0.0,0.2820974290370941,0.5426650643348694,-0.014021879993379116,0.0,0.28825539350509644,0.5853061676025391,-0.012176311574876308,0.0,0.3123120665550232,0.5981780290603638,-0.006384909152984619,0.0
fist,0.5103973150253296,0.6888160705566406,-5.053419158684846e-07,0.0,0.4342024028301239,0.6812518835067749,0.003935955930501223,0.0,0.38700738549232483,0.6311412453651428,0.0028483110945671797,0.0,0.3636862635612488,0.5885888338088989,-0.00501677580177784,0.0,0.353922963142395,0.5549190640449524,-0.010786473751068115,0.0,0.4060978591442108,0.48008474707603455,0.030036339536309242,0.0,0.350952684879303,0.478661447763443,0.013619574718177319,0.0,0.36402320861816406,0.5301653742790222,0.00047438195906579494,0.0,0.38788264989852905,0.5422512292861938,-0.005960869137197733,0.0,0.4162887930870056,0.46602290868759155,0.018887683749198914,0.0,0.3555653691291809,0.4695114493370056,-0.004090680740773678,0.0,0.3702295422554016,0.5296741127967834,-0.014675106853246689,0.0,0.39612266421318054,0.537880539894104,-0.014877811074256897,0.0,0.42404353618621826,0.4576357305049896,0.004203530959784985,0.0,0.3614179491996765,0.47149795293807983,-0.016416098922491074,0.0,0.3766387403011322,0.5268065333366394,-0.014964197762310505,0.0,0.4011213183403015,0.5268954038619995,-0.006925232242792845,0.0,0.42956438660621643,0.4561798572540283,-0.010830174200236797,0.0,0.3697674870491028,0.47557738423347473,-0.020163822919130325,0.0,0.3828890919685364,0.521812915802002,-0.012619084678590298,0.0,0.4077085852622986,0.5242072343826294,-0.002464534714818001,0.0,0.3158777952194214,0.9615697264671326,-4.152823294134578e-07,0.0,0.37942010164260864,0.9283812046051025,-0.0014163570012897253,0.0,0.413930743932724,0.8656579852104187,-0.0069971838966012,0.0,0.4346306324005127,0.8203819394111633,-0.01509708259254694,0.0,0.4566226303577423,0.7938737869262695,-0.020004581660032272,0.0,0.37979838252067566,0.719091534614563,0.0018916920525953174,0.0,0.43836575746536255,0.7598859667778015,-0.01459865178912878,0.0,0.4255484342575073,0.8096583485603333,-0.028279030695557594,0.0,0.40693002939224243,0.8213908076286316,-0.03926261141896248,0.0,0.3684138357639313,0.7283779978752136,-0.008147015236318111,0.0,0.4379728436470032,0.780670702457428,-0.022421514615416527,0.0,0.42488014698028564,0.8239993453025818,-0.028238683938980103,0.0,0.40728557109832764,0.8310565948486328,-0.033028632402420044,0.0,0.3614291548728943,0.7552146911621094,-0.01992378756403923,0.0,0.4261873662471771,0.8120445013046265,-0.03116227500140667,0.0,0.4141068756580353,0.850212574005127,-0.02845482900738716,0.0,0.39515602588653564,0.854569673538208,-0.0275458674877882,0.0,0.3586946129798889,0.7955272793769836,-0.03317892923951149,0.0,0.4073942005634308,0.8441481590270996,-0.04012966528534889,0.0,0.39759376645088196,0.877164900302887,-0.03793323412537575,0.0,0.3807244896888733,0.8804522752761841,-0.03664126992225647,0.0
fist,0.656396210193634,0.56748366355896,-5.24970232618216e-07,0.0,0.5903845429420471,0.5461820363998413,-0.0018894491950049996,0.0,0.5380100011825562,0.4931020736694336,-0.006284545175731182,0.0,0.5159093737602234,0.43359991908073425,-0.016207482665777206,0.0,0.5161222815513611,0.37969231605529785,-0.025285879150032997,0.0,0.5701672434806824,0.3783815801143646,0.012191646732389927,0.0,0.5264996886253357,0.34171271324157715,-0.011230221949517727,0.0,0.5246930718421936,0.3942062258720398,-0.027534591034054756,0.0,0.538944661617279,0.4256129860877991,-0.03558925911784172,0.0,0.591576874256134,0.3632141649723053,0.0018468776252120733,0.0,0.5433934330940247,0.336175799369812,-0.022140782326459885,0.0,0.5459567904472351,0.39779990911483765,-0.03229882940649986,0.0,0.56367427110672,0.42116984724998474,-0.034006886184215546,0.0,0.6154105067253113,0.3530068099498749,-0.01222902536392212,0.0,0.5637558102607727,0.3336370587348938,-0.03622645512223244,0.0,0.5682735443115234,0.39710861444473267,-0.033067990094423294,0.0,0.5863513350486755,0.4180575907230377,-0.024818679317831993,0.0,0.6403107643127441,0.3507542908191681,-0.02685934118926525,0.0,0.5886626243591309,0.3407529294490814,-0.040719661861658096,0.0,0.5903405547142029,0.3923792243003845,-0.03309778869152069,0.0,0.6085726022720337,0.4143945574760437,-0.023536238819360733,0.0,0.2951424717903137,0.7834892868995667,-1.842796422124593e-07,0.0,0.338638573884964,0.778822660446167,-0.00920721422880888,0.0,0.3779408037662506,0.7396611571311951,-0.013675936497747898,0.0,0.40103739500045776,0.6967228055000305,-0.019324231892824173,0.0,0.4087449014186859,0.6525592803955078,-0.021804185584187508,0.0,0.36878085136413574,0.6252610087394714,0.0009685145341791213,0.0,0.3994881808757782,0.6210755705833435,-0.016172977164387703,0.0,0.3890836238861084,0.6777288913726807,-0.025434555485844612,0.0,0.3770665228366852,0.6892312169075012,-0.029936689883470535,0.0,0.3506143093109131,0.6085178256034851,-0.002451915992423892,0.0,0.38222548365592957,0.6157609820365906,-0.01820226013660431,0.0,0.37087389826774597,0.6761382222175598,-0.021066853776574135,0.0,0.35842394828796387,0.680799663066864,-0.020855657756328583,0.0,0.32942691445350647,0.6012198328971863,-0.009211691096425056,0.0,0.3627054989337921,0.6195550560951233,-0.02771097980439663,0.0,0.3511897027492523,0.6781650185585022,-0.02263135276734829,0.0,0.3367443084716797,0.6825499534606934,-0.01593133807182312,0.0,0.3059195578098297,0.6037173271179199,-0.01685430482029915,0.0,0.33873844146728516,0.6318210363388062,-0.028845252469182014,0.0,0.33248332142829895,0.6756015419960022,-0.02378717064857483,0.0,0.31899359822273254,0.6801103949546814,-0.017596028745174408,0.0
fist,0.7127335667610168,0.5364538431167603,-4.844283694183105e-07,0.0,0.6499729156494141,0.5363003015518188,-0.010476670227944851,0.0,0.5964993238449097,0.4896116256713867,-0.017700592055916786,0.0,0.570906400680542,0.4316668212413788,-0.027819326147437096,0.0,0.5633934140205383,0.38740378618240356,-0.035908713936805725,0.0,0.6128324866294861,0.39381223917007446,-0.0009920722804963589,0.0,0.5886244773864746,0.3433302342891693,-0.027105700224637985,0.0,0.5906781554222107,0.3973618149757385,-0.04087074100971222,0.0,0.6010578274726868,0.42349278926849365,-0.04716574028134346,0.0,0.6386658549308777,0.37131446599960327,-0.007604148238897324,0.0,0.6138231754302979,0.31548169255256653,-0.038007620722055435,0.0,0.6193616390228271,0.3869302570819855,-0.04543563723564148,0.0,0.6349825263023376,0.4073106646537781,-0.04298332706093788,0.0,0.6677855849266052,0.3562737703323364,-0.01823921874165535,0.0,0.6409360766410828,0.30516719818115234,-0.04843737185001373,0.0,0.6461848020553589,0.38076627254486084,-0.04190298169851303,0.0,0.6619779467582703,0.4030003547668457,-0.029421016573905945,0.0,0.7001531720161438,0.34765779972076416,-0.02988242357969284,0.0,0.6712387204170227,0.3191571831703186,-0.047670330852270126,0.0,0.6716306209564209,0.375171959400177,-0.04016730189323425,0.0,0.6853175759315491,0.3964062035083771,-0.02985786646604538,0.0,0.2674391567707062,0.7197010517120361,-2.0591551219695248e-07,0.0,0.3092961311340332,0.7285655736923218,-0.014987676404416561,0.0,0.35671502351760864,0.6937133073806763,-0.0198384840041399,0.0,0.3837771713733673,0.6482040286064148,-0.024142425507307053,0.0,0.3943141996860504,0.5993826389312744,-0.024541690945625305,0.0,0.35840949416160583,0.5929328799247742,-0.0004617430968210101,0.0,0.38660919666290283,0.5771122574806213,-0.019357850775122643,0.0,0.3675667941570282,0.6295177340507507,-0.02839110791683197,0.0,0.3510878086090088,0.6391420364379883,-0.032271504402160645,0.0,0.33871692419052124,0.570043683052063,-0.0016227361047640443,0.0,0.36814677715301514,0.5554051995277405,-0.019611824303865433,0.0,0.34995970129966736,0.618313729763031,-0.022282812744379044,0.0,0.3354789912700653,0.6210236549377441,-0.020505432039499283,0.0,0.3139142096042633,0.5581627488136292,-0.006885637529194355,0.0,0.3413601815700531,0.5474346280097961,-0.027102256193757057,0.0,0.32595163583755493,0.6126813888549805,-0.019627846777439117,0.0,0.31103840470314026,0.6156067848205566,-0.01056627370417118,0.0,0.285625696182251,0.555194079875946,-0.013456325978040695,0.0,0.3114515542984009,0.5592040419578552,-0.026157429441809654,0.0,0.30398598313331604,0.6061053276062012,-0.01944057270884514,0.0,0.2919042110443115,0.608946681022644,-0.011689594946801662,0.0
fist,0.7668328881263733,0.5057734251022339,-5.74121372665104e-07,0.0,0.7150174975395203,0.5277754068374634,-0.013369147665798664,0.0,0.655947208404541,0.4879586398601532,-0.019009537994861603,0.0,0.6281470656394958,0.4216786026954651,-0.025602474808692932,0.0,0.6381418704986572,0.37130919098854065,-0.029265161603689194,0.0,0.6721045970916748,0.3783567547798157,-0.005510578863322735,0.0,0.6519647836685181,0.3287592828273773,-0.030561216175556183,0.0,0.6612751483917236,0.3949069380760193,-0.04213026911020279,0.0,0.6730607748031616,0.415953665971756,-0.04722508415579796,0.0,0.7021175026893616,0.3603156507015228,-0.009608500637114048,0.0,0.6786030530929565,0.30767419934272766,-0.03714313730597496,0.0,0.6885156631469727,0.3867465853691101,-0.03987111151218414,0.0,0.7026063799858093,0.39997705817222595,-0.03474774211645126,0.0,0.73231041431427,0.35068628191947937,-0.01784392073750496,0.0,0.711353600025177,0.30098533630371094,-0.0445137619972229,0.0,0.71795654296875,0.3777960240840912,-0.03329316899180412,0.0,0.7297942638397217,0.39331045746803284,-0.01874733157455921,0.0,0.7644145488739014,0.3431268632411957,-0.02749723009765148,0.0,0.744946300983429,0.3129180669784546,-0.041935160756111145,0.0,0.7477744817733765,0.3706783354282379,-0.03173043951392174,0.0,0.7572600841522217,0.3886645436286926,-0.020291566848754883,0.0,0.24605166912078857,0.6799783110618591,-2.0043938775415882e-07,0.0,0.2878016233444214,0.6934726238250732,-0.013509852811694145,0.0,0.33849698305130005,0.6532547473907471,-0.01581386849284172,0.0,0.36704879999160767,0.6049391031265259,-0.017128221690654755,0.0,0.37737613916397095,0.5575030446052551,-0.014701149426400661,0.0,0.3365146815776825,0.5503348112106323,-0.003939656540751457,0.0,0.3600859045982361,0.5316762924194336,-0.018943121656775475,0.0,0.34431907534599304,0.588862955570221,-0.023577887564897537,0.0,0.33195483684539795,0.6002145409584045,-0.024829614907503128,0.0,0.3142334520816803,0.5309511423110962,-0.0048881592229008675,0.0,0.34024232625961304,0.5087230801582336,-0.02207855135202408,0.0,0.32362720370292664,0.5803256630897522,-0.02377014048397541,0.0,0.3109773099422455,0.5848666429519653,-0.021292734891176224,0.0,0.2879570722579956,0.5200210213661194,-0.00882707629352808,0.0,0.31313031911849976,0.502029299736023,-0.029601862654089928,0.0,0.3001449406147003,0.5750603675842285,-0.021612882614135742,0.0,0.28714415431022644,0.579833984375,-0.01204877533018589,0.0,0.2573778033256531,0.5135713219642639,-0.013533745892345905,0.0,0.2831772565841675,0.5120135545730591,-0.02759106270968914,0.0,0.2772487699985504,0.5633271932601929,-0.020455580204725266,0.0,0.26647648215293884,0.5678079724311829,-0.012344003655016422,0.0
fist,0.8027273416519165,0.510680079460144,-5.135764808983367e-07,0.0,0.7484527230262756,0.5195543766021729,-0.01257155742496252,0.0,0.6974911689758301,0.48131850361824036,-0.018767746165394783,0.0,0.6716102957725525,0.421077698469162,-0.026603950187563896,0.0,0.6751621961593628,0.36587271094322205,-0.0316450372338295,0.0,0.715434730052948,0.37606334686279297,0.0011456951033324003,0.0,0.6958599090576172,0.32665857672691345,-0.023273086175322533,0.0,0.7040390372276306,0.38783884048461914,-0.035777393728494644,0.0,0.714661180973053,0.4167184829711914,-0.041012346744537354,0.0,0.7441577315330505,0.3551434576511383,-0.004090310540050268,0.0,0.7201159000396729,0.3008207082748413,-0.028541604056954384,0.0,0.7289353013038635,0.3785269856452942,-0.03219107165932655,0.0,0.7426392436027527,0.3953249156475067,-0.02789408527314663,0.0,0.7752844095230103,0.34584057331085205,-0.013845010660588741,0.0,0.7532785534858704,0.28981685638427734,-0.038745246827602386,0.0,0.7583799958229065,0.3657575249671936,-0.029145706444978714,0.0,0.7695286273956299,0.3830797076225281,-0.015470681712031364,0.0,0.8093534111976624,0.34378582239151,-0.024996021762490273,0.0,0.789638876914978,0.3083890974521637,-0.03845730051398277,0.0,0.7892603874206543,0.3634653389453888,-0.028569519519805908,0.0,0.7975631952285767,0.38150015473365784,-0.017113808542490005,0.0,0.23030626773834229,0.6574789881706238,-1.9335026024691615e-07,0.0,0.27157676219940186,0.6698794960975647,-0.01677967794239521,0.0,0.32388782501220703,0.6399263739585876,-0.022595837712287903,0.0,0.3549552261829376,0.5912848114967346,-0.026704778894782066,0.0,0.3656676411628723,0.5370303392410278,-0.026868287473917007,0.0,0.3241536617279053,0.5352610349655151,-0.011590625159442425,0.0,0.3484964966773987,0.5091789960861206,-0.029752235859632492,0.0,0.33034229278564453,0.5681372880935669,-0.034737251698970795,0.0,0.3171921968460083,0.5806890726089478,-0.03555109724402428,0.0,0.2988637089729309,0.5105856657028198,-0.012033836916089058,0.0,0.32702288031578064,0.4823486804962158,-0.03336121514439583,0.0,0.30777302384376526,0.5573811531066895,-0.03514028340578079,0.0,0.29357442259788513,0.5638672113418579,-0.031579919159412384,0.0,0.269744873046875,0.49708977341651917,-0.015292445197701454,0.0,0.29625701904296875,0.47527605295181274,-0.03957277908921242,0.0,0.28243014216423035,0.551307737827301,-0.030362434685230255,0.0,0.26957041025161743,0.5577585101127625,-0.018685035407543182,0.0,0.2365606427192688,0.48938003182411194,-0.019285855814814568,0.0,0.2618544101715088,0.48423972725868225,-0.03564644977450371,0.0,0.2578919231891632,0.5389606356620789,-0.027652673423290253,0.0,0.24836327135562897,0.5450252890586853,-0.017959319055080414,0.0
fist,0.820671796798706,0.5177938938140869,-4.890429750048497e-07,0.0,0.766139030456543,0.5226610898971558,-0.01131816953420639,0.0,0.7158166170120239,0.487243115901947,-0.016483016312122345,0.0,0.6902304887771606,0.4275151491165161,-0.02343304082751274,0.0,0.6940493583679199,0.3681970238685608,-0.026666775345802307,0.0,0.7345818877220154,0.38064706325531006,0.006332062650471926,0.0,0.7115710973739624,0.33786138892173767,-0.018552975729107857,0.0,0.7216447591781616,0.3987789452075958,-0.030501775443553925,0.0,0.7343135476112366,0.4219239056110382,-0.03505655378103256,0.0,0.7617893815040588,0.3599347770214081,0.001013182452879846,0.0,0.7356441617012024,0.3085312843322754,-0.024402692914009094,0.0,0.7469244003295898,0.3884953260421753,-0.027287177741527557,0.0,0.761725902557373,0.4011920392513275,-0.02191748470067978,0.0,0.7925298810005188,0.3496950566768646,-0.009295381605625153,0.0,0.7673501968383789,0.2969118654727936,-0.035745006054639816,0.0,0.7748464345932007,0.37723875045776367,-0.024284671992063522,0.0,0.7875857353210449,0.390840083360672,-0.008599478751420975,0.0,0.8277368545532227,0.3483071029186249,-0.0209356676787138,0.0,0.8045249581336975,0.31393900513648987,-0.03526589646935463,0.0,0.8050462603569031,0.37271949648857117,-0.024520577862858772,0.0,0.8152611255645752,0.38880839943885803,-0.011844027787446976,0.0,0.21908681094646454,0.6506432890892029,-2.169977051380556e-07,0.0,0.2622058093547821,0.6631084680557251,-0.015162261202931404,0.0,0.3152239918708801,0.6361554265022278,-0.020234158262610435,0.0,0.34600120782852173,0.5839555263519287,-0.023959685117006302,0.0,0.3577488362789154,0.5289707183837891,-0.023700540885329247,0.0,0.31515026092529297,0.5324609875679016,-0.010542688891291618,0.0,0.3399184048175812,0.4981970489025116,-0.028023330494761467,0.0,0.3216603994369507,0.5578482747077942,-0.03199918195605278,0.0,0.3096107840538025,0.5738291144371033,-0.031988389790058136,0.0,0.29071006178855896,0.5076090693473816,-0.011317933909595013,0.0,0.31793850660324097,0.475466251373291,-0.0328780822455883,0.0,0.29876166582107544,0.5483154058456421,-0.03522033244371414,0.0,0.2856834828853607,0.5569040179252625,-0.03177150711417198,0.0,0.26208749413490295,0.49362027645111084,-0.014492685906589031,0.0,0.2867869436740875,0.46378621459007263,-0.03876395896077156,0.0,0.2726759910583496,0.5401173233985901,-0.029659517109394073,0.0,0.2604619860649109,0.5494945645332336,-0.017801588401198387,0.0,0.22821420431137085,0.48457029461860657,-0.0182097889482975,0.0,0.2510891854763031,0.47641226649284363,-0.03472863510251045,0.0,0.24731040000915527,0.5318588018417358,-0.02668372355401516,0.0,0.23802022635936737,0.5384331345558167,-0.016516923904418945,0.0
fist,0.8236183524131775,0.5212939977645874,-4.3528751803023624e-07,0.0,0.768507719039917,0.527392566204071,-0.013761686161160469,0.0,0.7190403938293457,0.4930112957954407,-0.020471883937716484,0.0,0.6938315629959106,0.4333045780658722,-0.028538763523101807,0.0,0.6958849430084229,0.3755873143672943,-0.03273902088403702,0.0,0.7405354976654053,0.38823816180229187,0.0025123802479356527,0.0,0.716964066028595,0.3426205813884735,-0.021677885204553604,0.0,0.7276254892349243,0.40360742807388306,-0.03248834237456322,0.0,0.7405582666397095,0.4287404417991638,-0.03625255450606346,0.0,0.7671716213226318,0.36867988109588623,-0.0016131928423419595,0.0,0.7414972186088562,0.31937864422798157,-0.02708558924496174,0.0,0.7527322769165039,0.3987779915332794,-0.029415663331747055,0.0,0.7670819759368896,0.41087761521339417,-0.02364923804998398,0.0,0.7964646220207214,0.35870879888534546,-0.010746384970843792,0.0,0.7728343605995178,0.30601853132247925,-0.03723234310746193,0.0,0.7807006239891052,0.386354923248291,-0.025790898129343987,0.0,0.7932524681091309,0.40073657035827637,-0.010138146579265594,0.0,0.8301359415054321,0.35645294189453125,-0.021426904946565628,0.0,0.8099470138549805,0.3212864398956299,-0.036268770694732666,0.0,0.8100319504737854,0.37916266918182373,-0.026258081197738647,0.0,0.8194673657417297,0.39648735523223877,-0.014103508554399014,0.0,0.21291178464889526,0.6697435975074768,-2.430906249628606e-07,0.0,0.25638189911842346,0.6784186363220215,-0.015102173201739788,0.0,0.3084467351436615,0.6480796337127686,-0.02021554671227932,0.0,0.33682844042778015,0.5945191383361816,-0.024198900908231735,0.0,0.3462440073490143,0.5402774214744568,-0.02437983825802803,0.0,0.30516332387924194,0.5448062419891357,-0.012712235562503338,0.0,0.3292757272720337,0.5089879035949707,-0.03002306818962097,0.0,0.3133423924446106,0.5730902552604675,-0.033552173525094986,0.0,0.3027166724205017,0.5898712277412415,-0.03359910845756531,0.0,0.27928149700164795,0.5237705707550049,-0.014126596041023731,0.0,0.305011510848999,0.49019861221313477,-0.033463336527347565,0.0,0.2880341410636902,0.5668659806251526,-0.03396831452846527,0.0,0.27609893679618835,0.5726515054702759,-0.03073114901781082,0.0,0.24891427159309387,0.5134090185165405,-0.01815273053944111,0.0,0.2729654610157013,0.48149701952934265,-0.04191194474697113,0.0,0.2607440948486328,0.5599152445793152,-0.032326262444257736,0.0,0.24924051761627197,0.5684183239936829,-0.02111312747001648,0.0,0.21338900923728943,0.5065857768058777,-0.022700846195220947,0.0,0.23633038997650146,0.49323946237564087,-0.03880016878247261,0.0,0.23480726778507233,0.5482602715492249,-0.03034287691116333,0.0,0.22592253983020782,0.5569350719451904,-0.020840026438236237,0.0
fist,0.8241006135940552,0.5240131616592407,-4.198637952868012e-07,0.0,0.7683959603309631,0.5293789505958557,-0.01308758556842804,0.0,0.7191303968429565,0.49478304386138916,-0.019322093576192856,0.0,0.6952366828918457,0.43466877937316895,-0.02698054350912571,0.0,0.6968351602554321,0.3770223557949066,-0.03106098622083664,0.0,0.7416619062423706,0.3904949426651001,0.004280716646462679,0.0,0.7193580269813538,0.3466518819332123,-0.01869657263159752,0.0,0.7292625308036804,0.4069695770740509,-0.029659081250429153,0.0,0.7422011494636536,0.43179231882095337,-0.03374618664383888,0.0,0.7683733105659485,0.37103351950645447,0.0001751801755744964,0.0,0.7431244254112244,0.320753276348114,-0.024213377386331558,0.0,0.7531257271766663,0.3991136848926544,-0.027210069820284843,0.0,0.7684051990509033,0.4127550423145294,-0.021983884274959564,0.0,0.7978041172027588,0.36163318157196045,-0.00877986941486597,0.0,0.7744849324226379,0.3081274628639221,-0.034113865345716476,0.0,0.7811164259910583,0.38703688979148865,-0.023888124153017998,0.0,0.7940819263458252,0.40231162309646606,-0.009222215041518211,0.0,0.8318870067596436,0.35934627056121826,-0.01915210299193859,0.0,0.8108147978782654,0.3243417739868164,-0.03323385864496231,0.0,0.8102052807807922,0.38053154945373535,-0.023798096925020218,0.0,0.8201386332511902,0.3979108929634094,-0.01218938548117876,0.0,0.22675544023513794,0.7561469078063965,-2.517862185413833e-07,0.0,0.2588859498500824,0.773916482925415,-0.01616540178656578,0.0,0.29904985427856445,0.7551573514938354,-0.02484269253909588,0.0,0.31906431913375854,0.7112966179847717,-0.03323717787861824,0.0,0.3276170492172241,0.6695207357406616,-0.03952621668577194,0.0,0.3055582642555237,0.6317278146743774,-0.017152132466435432,0.0,0.32215532660484314,0.5950849056243896,-0.04103368520736694,0.0,0.31423160433769226,0.6477780342102051,-0.05335236340761185,0.0,0.30769506096839905,0.681899905204773,-0.05831499770283699,0.0,0.27354058623313904,0.6078402996063232,-0.01882508397102356,0.0,0.28791671991348267,0.5899689793586731,-0.03881380707025528,0.0,0.2790045142173767,0.6596157550811768,-0.041097138077020645,0.0,0.2746050953865051,0.6870633363723755,-0.039784010499715805,0.0,0.2390512079000473,0.6006360650062561,-0.02393452264368534,0.0,0.24692288041114807,0.6056378483772278,-0.04223543778061867,0.0,0.2410055696964264,0.6622214317321777,-0.03467804193496704,0.0,0.23708361387252808,0.6778326630592346,-0.026800720021128654,0.0,0.20342756807804108,0.6045551896095276,-0.03074437566101551,0.0,0.20836502313613892,0.6158080697059631,-0.038421083241701126,0.0,0.2093607783317566,0.6577780246734619,-0.030214538797736168,0.0,0.20864790678024292,0.6688993573188782,-0.022941846400499344,0.0
